"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-11-28",,,,,,,"0.09",",,0,2400","0.1",",,0","0.0","T,,0,","34",",,W","38",",,0","29",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-11-29",,,,,,,"0.10",",,0,2400","1.0",",,0","0.0",",,0,","35",",,W","36",",,0","33",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-11-30",,,,,,,"0.00","T,,0,2400","0.0","T,,0","0.0",",,0,","34",",,W","37",",,0","30",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-01",,,,,,,"0.08",",,0,2400","1.0",",,0","1.0",",,0,","28",",,W","32",",,0","23",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-02",,,,,,,"0.00","T,,0,2400","0.0","T,,0","0.0",",,0,","24",",,W","32",",,0","15",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-03",,,,,,,"0.00",",,0,2400","0.0",",,0","0.0","T,,0,","22",",,W","34",",,0","10",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-04",,,,,,,"0.00","T,,0,2400","0.0","T,,0","0.0","T,,0,","29",",,W","35",",,0","23",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-05",,,,,,,"0.00","T,,0,2400","0.0","T,,0","0.0","T,,0,","14",",,W","23",",,0","5",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-06",,,,,,,"0.02",",,0,2400","0.5",",,0","1.0",",,0,","11",",,W","18",",,0","3",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-07",,,,,,,"0.04",",,0,2400","0.9",",,0","1.0",",,0,","20",",,W","25",",,0","15",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-08",,,,,,,"0.00","T,,0,2400","0.0","T,,0","2.0",",,0,","12",",,W","21",",,0","2",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-09",,,,,,,"0.05",",,0,2400","0.9",",,0","1.0",",,0,","14",",,W","28",",,0","0",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-10",,,,,,,"0.07",",,0,2400","0.8",",,0","3.0",",,0,","17",",,W","30",",,0","4",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-11",,,,,,,"0.13",",,0,2400","5.0",",,0","4.0",",,0,","0",",,W","12",",,0","2",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-12",,,,,,,"0.00","T,,0,2400","0.0","T,,0","6.0",",,0,","1",",,W","9",",,0","-7",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-13",,,,,,,"0.06",",,0,2400","1.4",",,0","6.0",",,0,","0",",,W","11",",,0","-9",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-14",,,,,,,"0.00","T,,0,2400","0.0","T,,0","8.0",",,0,","16",",,W","22",",,0","9",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-15",,,,,,,"0.07",",,0,2400","0.7",",,0","7.0",",,0,","19",",,W","25",",,0","13",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-16",,,,,,,"0.04",",,0,2400","0.2",",,0","8.0",",,0,","22",",,W","31",",,0","13",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-17",,,,,,,"0.00","T,,0,2400","0.0","T,,0","7.0",",,0,","0",",,W","13",",,0","-2",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-18",,,,,,,"0.26",",,0,2400","8.2",",,0","7.0",",,0,","0",",,W","13",",,0","-2",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-19",,,,,,,"0.01",",,0,2400","0.3",",,0","13.0",",,0,","9",",,W","20",",,0","-2",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-20",,,,,,,"0.19",",,0,2400","4.6",",,0","12.0",",,0,","5",",,W","14",",,0","-5",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-21",,,,,,,"0.01",",,0,2400","0.3",",,0","14.0",",,0,","3",",,W","14",",,0","-8",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-22",,,,,,,"0.00","T,,0,2400","0.2",",,0","14.0",",,0,","1",",,W","10",",,0","-8",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-23",,,,,,,"0.13",",,0,2400","3.3",",,0","14.0",",,0,","0",",,W","15",",,0","-2",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-24",,,,,,,"0.00","T,,0,2400","0.0","T,,0","16.0",",,0,","-1",",,W","12",",,0","-14",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-25",,,,,,,"0.00",",,0,2400","0.0",",,0","15.0",",,0,","-6",",,W","9",",,0","-21",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-26",,,,,,,"0.00","T,,0,2400","0.2",",,0","14.0",",,0,","15",",,W","20",",,0","9",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-27",,,,,,,"0.00","T,,0,2400","0.1",",,0","14.0",",,0,","0",",,W","14",",,0","-14",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-28",,,,,,,"0.11",",,0,2400","2.6",",,0","14.0",",,0,","0",",,W","16",",,0","-15",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-29",,,,,,,"0.12",",,0,2400","3.6",",,0","16.0",",,0,","19",",,W","23",",,0","15",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-30",,,,,,,"0.00","T,,0,2400","0.2",",,0","16.0",",,0,","19",",,W","27",",,0","10",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2000-12-31",,,,,,,"0.00","T,,0,2400","0.0","T,,0","15.0",",,0,","11",",,W","22",",,0","0",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-01",,,,,,,"0.00",",,0,2400","0.0",",,0","15.0",",,0,","7",",,W","20",",,0","-7",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-02",,,,,,,"0.00","T,,0,2400","0.0","T,,0","15.0",",,0,","3",",,W","14",",,0","-8",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-03",,,,,,,"0.00","T,,0,2400","0.2",",,0","14.0",",,0,","23",",,W","34",",,0","11",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-04",,,,,,,"0.00","T,,0,2400","0.0","T,,0","13.0",",,0,","25",",,W","34",",,0","15",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-05",,,,,,,"0.00",",,0,2400","0.0",",,0","13.0",",,0,","26",",,W","36",",,0","15",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-06",,,,,,,"0.00",",,0,2400","0.0",",,0","13.0",",,0,","26",",,W","36",",,0","15",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-07",,,,,,,"0.00",",,0,2400","0.0",",,0","12.0",",,0,","25",",,W","36",",,0","14",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-08",,,,,,,"0.00","T,,0,2400","0.3",",,0","12.0",",,0,","12",",,W","21",",,0","3",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-09",,,,,,,"0.00",",,0,2400","0.0",",,0","12.0",",,0,","12",",,W","24",",,0","-1",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-10",,,,,,,"0.00",",,0,2400","0.0",",,0","12.0",",,0,","28",",,W","37",",,0","19",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-11",,,,,,,"0.00",",,0,2400","0.0",",,0","12.0",",,0,","30",",,W","39",",,0","20",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-12",,,,,,,"0.00",",,0,2400","0.0",",,0","12.0",",,0,","33",",,W","37",",,0","28",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-13",,,,,,,"0.00","T,,0,2400","0.0","T,,0","11.0",",,0,","34",",,W","34",",,0","33",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-14",,,,,,,"0.20",",,0,2400","0.5",",,0","10.0",",,0,","34",",,W","35",",,0","32",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-15",,,,,,,"0.00","T,,0,2400","0.0","T,,0","10.0",",,0,","33",",,W","35",",,0","30",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-16",,,,,,,"0.00","T,,0,2400","0.0","T,,0","9.0",",,0,","28",",,W","31",",,0","24",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-17",,,,,,,"0.00",",,0,2400","0.0",",,0","9.0",",,0,","21",",,W","26",",,0","16",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-18",,,,,,,"0.00","T,,0,2400","0.0","T,,0","8.0",",,0,","22",",,W","28",",,0","16",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-19",,,,,,,"0.00","T,,0,2400","0.1",",,0","8.0",",,0,","13",",,W","26",",,0","-1",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-20",,,,,,,"0.00",",,0,2400","0.0",",,0","8.0",",,0,","7",",,W","18",",,0","-5",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-21",,,,,,,"0.00","T,,0,2400","0.0","T,,0","8.0",",,0,","11",",,W","21",",,0","1",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-22",,,,,,,"0.00",",,0,2400","0.0",",,0","8.0",",,0,","13",",,W","25",",,0","1",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-23",,,,,,,"0.00",",,0,2400","0.0",",,0","8.0",",,0,","24",",,W","30",",,0","17",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-24",,,,,,,"0.00","T,,0,2400","0.0","T,,0","8.0",",,0,","21",",,W","27",",,0","14",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-25",,,,,,,"0.00",",,0,2400","0.0",",,0","8.0",",,0,","17",",,W","25",",,0","8",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-26",,,,,,,"0.03",",,0,2400","0.5",",,0","8.0",",,0,","23",",,W","27",",,0","18",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-27",,,,,,,"0.00",",,0,2400","0.0",",,0","8.0",",,0,","18",",,W","23",",,0","12",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-28",,,,,,,"0.00",",,0,2400","0.0",",,0","8.0",",,0,","17",",,W","26",",,0","8",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-29",,,,,,,"0.76",",,0,2400","0.0",",,0","8.0",",,0,","31",",,W","38",",,0","24",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-30",,,,,,,"0.00",",,0,2400","0.0",",,0","7.0",",,0,","35",",,W","38",",,0","31",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-01-31",,,,,,,"0.00","T,,0,2400","0.0","T,,0","6.0",",,0,","29",",,W","33",",,0","24",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-01",,,,,,,"0.00",",,0,2400","0.0",",,0","6.0",",,0,","12",",,W","25",",,0","-1",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-02",,,,,,,"0.00","T,,0,2400","0.0","T,,0","6.0",",,0,","0",",,W","11",",,0","-4",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-03",,,,,,,"0.07",",,0,2400","1.3",",,0","7.0",",,0,","17",",,W","26",",,0","7",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-04",,,,,,,"0.06",",,0,2400","1.2",",,0","8.0",",,0,","28",",,W","29",",,0","26",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-05",,,,,,,"0.00","T,,0,2400","0.0","T,,0","9.0",",,0,","26",",,W","28",",,0","24",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-06",,,,,,,"0.00",",,0,2400","0.0",",,0","8.0",",,0,","22",",,W","31",",,0","13",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-07",,,,,,,"0.09",",,0,2400","0.0","T,,0","8.0",",,0,","19",",,W","32",",,0","6",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-08",,,,,,,"0.46",",,0,2400","0.0",",,0","8.0",",,0,","34",",,W","35",",,0","32",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-09",,,,,,,"1.29",",,0,2400","1.7",",,0","6.0",",,0,","24",",,W","33",",,0","14",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-10",,,,,,,"0.00",",,0,2400","0.0",",,0","8.0",",,0,","9",",,W","14",",,0","4",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-11",,,,,,,"0.00",",,0,2400","0.0",",,0","8.0",",,0,","12",",,W","24",",,0","-1",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-12",,,,,,,"0.00",",,0,2400","0.0",",,0","8.0",",,0,","26",",,W","33",",,0","19",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-13",,,,,,,"0.00","T,,0,2400","0.0",",,0","7.0",",,0,","31",",,W","33",",,0","29",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-14",,,,,,,"0.14",",,0,2400","1.9",",,0","7.0",",,0,","27",",,W","33",",,0","20",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-15",,,,,,,"0.00","T,,0,2400","0.0","T,,0","8.0",",,0,","23",",,W","27",",,0","18",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-16",,,,,,,"0.00","T,,0,2400","0.0","T,,0","8.0",",,0,","16",",,W","26",",,0","6",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-17",,,,,,,"0.00",",,0,2400","0.0",",,0","8.0",",,0,","0",",,W","15",",,0","-1",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-18",,,,,,,"0.00","T,,0,2400","0.0","T,,0","8.0",",,0,","13",",,W","24",",,0","1",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-19",,,,,,,"0.00",",,0,2400","0.0",",,0","8.0",",,0,","31",",,W","38",",,0","24",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-20",,,,,,,"0.00",",,0,2400","0.0",",,0","7.0",",,0,","20",",,W","29",",,0","10",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-21",,,,,,,"0.00",",,0,2400","0.0",",,0","7.0",",,0,","8",",,W","13",",,0","2",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-22",,,,,,,"0.20",",,0,2400","0.8",",,0","7.0",",,0,","17",",,W","24",",,0","10",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-23",,,,,,,"0.00","T,,0,2400","0.0","T,,0","7.0",",,0,","16",",,W","24",",,0","8",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-24",,,,,,,"0.28",",,0,2400","0.7",",,0","7.0",",,0,","33",",,W","41",",,0","24",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-25",,,,,,,"0.04",",,0,2400","0.0",",,0","6.0",",,0,","35",",,W","45",",,0","25",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-26",,,,,,,"0.01",",,0,2400","0.2",",,0","5.0",",,0,","22",",,W","25",",,0","18",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-27",,,,,,,"0.00",",,0,2400","0.0",",,0","5.0",",,0,","15",",,W","20",",,0","9",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-02-28",,,,,,,"0.00",",,0,2400","0.0",",,0","5.0",",,0,","13",",,W","22",",,0","3",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-01",,,,,,,"0.00",",,0,2400","0.0",",,0","5.0",",,0,","27",",,W","36",",,0","18",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-02",,,,,,,"0.00",",,0,2400","0.0",",,0","5.0",",,0,","32",",,W","39",",,0","24",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-03",,,,,,,"0.00",",,0,2400","0.0",",,0","5.0",",,0,","32",",,W","44",",,0","19",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-04",,,,,,,"0.00","T,,0,2400","0.0","T,,0","4.0",",,0,","26",",,W","31",",,0","20",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-05",,,,,,,"0.00","T,,0,2400","0.0","T,,0","4.0",",,0,","22",",,W","28",",,0","15",",,0",,,,,"0.0",",I,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-06",,,,,,,"0.00",",,0,2400","0.0",",,0","4.0",",,0,","27",",,W","34",",,0","20",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-07",,,,,,,"0.00",",,0,2400","0.0",",,0","3.0",",,0,","27",",,W","35",",,0","19",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-08",,,,,,,"0.00","T,,0,2400","0.0","T,,0","3.0",",,0,","29",",,W","31",",,0","26",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-09",,,,,,,"0.00",",,0,2400","0.0",",,0","3.0",",,0,","31",",,W","35",",,0","26",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-10",,,,,,,"0.08",",,0,2400","0.2",",,0","2.0",",,0,","31",",,W","42",",,0","20",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-11",,,,,,,"0.00",",,0,2400","0.0",",,0","2.0",",,0,","28",",,W","34",",,0","22",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-12",,,,,,,"0.15",",,0,2400","0.0","T,,0","2.0",",,0,","34",",,W","40",",,0","27",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-13",,,,,,,"0.01",",,0,2400","0.1",",,0","1.0",",,0,","35",",,W","40",",,0","29",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-14",,,,,,,"0.03",",,0,2400","0.0","T,,0","0.0","T,,0,","35",",,W","42",",,0","27",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-15",,,,,,,"0.01",",,0,2400","0.0",",,0","0.0","T,,0,","35",",,W","39",",,0","31",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-16",,,,,,,"0.04",",,0,2400","0.4",",,0","0.0","T,,0,","31",",,W","32",",,0","29",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-17",,,,,,,"0.00",",,0,2400","0.0",",,0","0.0","T,,0,","31",",,W","40",",,0","22",",,0",,,,,"0.0",",,0"
"USW00014837","MADISON DANE CO REGIONAL AIRPORT, WI US","43.14069","-89.34521","261.7","2001-03-18",,,,,,,"0.00",",,0,2400","0.0",",,0","0.0","T,,0,","32",",,W","45",",,0","18",",,0",,,,,"0.0",",,0"
